domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
BIO	16671440	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	Previous research demonstrated that knockout mice deficient in MMP-9 subjected to transient focal cerebral ischemia had reduced blood-brain barrier (BBB) disruption and attenuated cerebral infarction.	In this study, we examined MMP-9 up-regulation, BBB disruption, and brain edema formation after cortical impact injury in rats.
BIO	16671440	3	mn	main	proposal	proposal	none	none	0	0	none	In this study, we examined MMP-9 up-regulation, BBB disruption, and brain edema formation after cortical impact injury in rats.	
BIO	16671440	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	Cortical contusion was induced by controlled cortical impact.	In this study, we examined MMP-9 up-regulation, BBB disruption, and brain edema formation after cortical impact injury in rats.
BIO	16671440	5	mn	secondary	proposal_implementation	proposal	none	none	3	-2	elaboration	Animals were sacrificed at intervals after injury.	In this study, we examined MMP-9 up-regulation, BBB disruption, and brain edema formation after cortical impact injury in rats.
BIO	16671440	6	mn	secondary	means	method	none	none	12	6	by-means	MMP up-regulation was assessed by gelatin zymography, and BBB integrity was evaluated using Evans blue dye with a spectrophotometric assay.	These findings suggest that MMP-9 may contribute to BBB disturbance and subsequent brain edema after traumatic brain injury.
BIO	16671440	7	mn	secondary	means	method	none	none	12	5	by-means	Brain water content was measured by comparing wet and dry weights of each hemisphere as an indicator of brain edema.	These findings suggest that MMP-9 may contribute to BBB disturbance and subsequent brain edema after traumatic brain injury.
BIO	16671440	8	mn	secondary	observation	outcomes	none	none	12	4	support	Zymograms showed elevated MMP-9 as early as at 3 hours after injury, reaching a maximum at 18 hours.	These findings suggest that MMP-9 may contribute to BBB disturbance and subsequent brain edema after traumatic brain injury.
BIO	16671440	9	mn	secondary	observation	outcomes	none	none	12	3	support	Peak levels of BBB disruption occurred 6 hours after injury.	These findings suggest that MMP-9 may contribute to BBB disturbance and subsequent brain edema after traumatic brain injury.
BIO	16671440	10	mn	secondary	observation	outcomes	none	none	12	2	support	Brain edema became progressively more severe, peaking 24 hours after injury.	These findings suggest that MMP-9 may contribute to BBB disturbance and subsequent brain edema after traumatic brain injury.
BIO	16671440	11	mn	secondary	observation	outcomes	none	none	12	1	support	Compared to control group, treatment with MMP-inhibitor GM6001 significantly reduced BBB disruption 6 hours and brain water content (85.9 +/- 0.5% vs. 82.6 +/- 0.3%; p  less than  0.05) 24 hours after injury.	These findings suggest that MMP-9 may contribute to BBB disturbance and subsequent brain edema after traumatic brain injury.
BIO	16671440	12	mn	secondary	result	outcomes	none	none	3	-9	support	These findings suggest that MMP-9 may contribute to BBB disturbance and subsequent brain edema after traumatic brain injury.	In this study, we examined MMP-9 up-regulation, BBB disruption, and brain edema formation after cortical impact injury in rats.
BIO	16712492	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	A key step in the processing of the integral membrane protein APP, or Amyloid Precursor Protein is through the proteolytic cleavage by the enzyme beta-Secretase (BACE).	The proteolysis of APP by BACE, followed by subsequent C-terminal cleavage(s) by gamma-secretase, results in the formation of the amyloid beta (Abeta) peptide.
BIO	16712492	2	mn	secondary	information_additional	other	none	none	3	1	info-optional	The proteolysis of APP by BACE, followed by subsequent C-terminal cleavage(s) by gamma-secretase, results in the formation of the amyloid beta (Abeta) peptide.	The principal component of the neuritic plaque found in the brains of Alzheimer's Disease (AD) patients is Abeta which is a neurotoxic and highly aggregatory peptide segment of APP.
BIO	16712492	3	mn	secondary	motivation_background	motivation	none	none	4	1	info-required	The principal component of the neuritic plaque found in the brains of Alzheimer's Disease (AD) patients is Abeta which is a neurotoxic and highly aggregatory peptide segment of APP.	The amyloid hypothesis holds that the neuronal dysfunction and clinical manifestation of AD is a consequence of the long term deposition and accumulation of 40-42 amino-acid long Abeta peptides, and that this process leads to the onset and progression of AD.
BIO	16712492	4	mn	secondary	motivation_background	motivation	none	none	5	1	info-required	The amyloid hypothesis holds that the neuronal dysfunction and clinical manifestation of AD is a consequence of the long term deposition and accumulation of 40-42 amino-acid long Abeta peptides, and that this process leads to the onset and progression of AD.	Due to the apparent causal relationship between Abeta and AD, the so-called "secretases" that produce Abeta have been targeted for development of inhibitors that might serve as therapeutic agents for treatment of this dreaded, and ever more prevalent disease.
BIO	16712492	5	mn	secondary	motivation_background	motivation	none	none	6	1	support	Due to the apparent causal relationship between Abeta and AD, the so-called "secretases" that produce Abeta have been targeted for development of inhibitors that might serve as therapeutic agents for treatment of this dreaded, and ever more prevalent disease.	Herein will be discussed our current understanding of BACE, its role in the formation of neuritic plaques and the known inhibitors of the enzyme.
BIO	16712492	6	mn	main	proposal	proposal	none	none	0	0	none	Herein will be discussed our current understanding of BACE, its role in the formation of neuritic plaques and the known inhibitors of the enzyme.	
BIO	16738219	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Local field potentials (LFPs) recorded from primary motor cortex (MI) have been shown to be tuned to the direction of visually guided reaching movements, but MI LFPs have not been shown to be tuned to the direction of an upcoming movement during the delay period that precedes movement in an instructed-delay reaching task.	Also, LFPs in dorsal premotor cortex (PMd) have not been investigated in this context.
BIO	16738219	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	Also, LFPs in dorsal premotor cortex (PMd) have not been investigated in this context.	We therefore recorded LFPs from MI and PMd of monkeys (Macaca mulatta) and investigated whether these LFPs were tuned to the direction of the upcoming movement during the delay period.
BIO	16738219	3	mn	main	proposal	proposal	none	none	0	0	none	We therefore recorded LFPs from MI and PMd of monkeys (Macaca mulatta) and investigated whether these LFPs were tuned to the direction of the upcoming movement during the delay period.	
BIO	16738219	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	In three frequency bands we identified LFP activity that was phase-locked to the onset of the instruction stimulus that specified the direction of the upcoming reach.	We therefore recorded LFPs from MI and PMd of monkeys (Macaca mulatta) and investigated whether these LFPs were tuned to the direction of the upcoming movement during the delay period.
