domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
CL	D14-1091	5	mn	main	proposal	proposal	none	none	0	0	none	We devise Adaptor Grammar word segmentation models that exploit either stress , or syllable weight , or both , and evaluate the utility of syllable weight as a cue to word boundaries .	
CL	D14-1091	6	mn	secondary	result	outcomes	none	none	5	-1	support	Our results suggest that syllable weight encodes largely the same information for word segmentation in English that annotated dictionary stress does .	We devise Adaptor Grammar word segmentation models that exploit either stress , or syllable weight , or both , and evaluate the utility of syllable weight as a cue to word boundaries .
CL	D14-1092	1	mn	main	proposal	proposal	none	none	0	0	none	In this paper , we propose a joint model for unsupervised Chinese word segmentation ( CWS ) .	
CL	D14-1092	2	mn	secondary	proposal_implementation	proposal	motivation_background	motivation	1	-1	elaboration	Inspired by the "products of experts" idea , our joint model firstly combines two generative models , which are word-based hierarchical Dirichlet process model and character-based hidden Markov model , by simply multiplying their probabilities together .	In this paper , we propose a joint model for unsupervised Chinese word segmentation ( CWS ) .
CL	D14-1092	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	Gibbs sampling is used for model inference .	Inspired by the "products of experts" idea , our joint model firstly combines two generative models , which are word-based hierarchical Dirichlet process model and character-based hidden Markov model , by simply multiplying their probabilities together .
CL	D14-1092	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	In order to further combine the strength of goodness-based model , we then integrated nVBE into our joint model by using it to initializing the Gibbs sampler .	Gibbs sampling is used for model inference .
CL	D14-1092	5	mn	secondary	means	method	none	none	6	1	by-means	We conduct our experiments on PKU and MSRA datasets provided by the second SIGHAN bakeoff .	Test results on these two datasets show that the joint model achieves much better results than all of its component models .
CL	D14-1092	6	mn	secondary	result	outcomes	none	none	1	-5	support	Test results on these two datasets show that the joint model achieves much better results than all of its component models .	In this paper , we propose a joint model for unsupervised Chinese word segmentation ( CWS ) .
CL	D14-1092	7	mn	secondary	result	outcomes	none	none	6	-1	elaboration	Statistical significance tests also show that it is significantly better than state-of-the-art systems , achieving the highest F-scores .	Test results on these two datasets show that the joint model achieves much better results than all of its component models .
CL	D14-1092	8	mn	secondary	result	outcomes	none	none	7	-1	elaboration	Finally , analysis indicates that compared with nVBE and HDP , the joint model has a stronger ability to solve both combinational and overlapping ambiguities in Chinese word segmentation .	Statistical significance tests also show that it is significantly better than state-of-the-art systems , achieving the highest F-scores .
CL	D14-1093	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	Supervised methods have been the dominant approach for Chinese word segmentation .	The performance can drop significantly when the test domain is different from the training domain .
CL	D14-1093	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	The performance can drop significantly when the test domain is different from the training domain .	In this paper , we study the problem of obtaining partial annotation from freely available data to help Chinese word segmentation on different domains .
CL	D14-1093	3	mn	main	proposal	proposal	none	none	0	0	none	In this paper , we study the problem of obtaining partial annotation from freely available data to help Chinese word segmentation on different domains .	
CL	D14-1093	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	Different sources of free annotations are transformed into a unified form of partial annotation and a variant CRF model is used to leverage both fully and partially annotated data consistently .	In this paper , we study the problem of obtaining partial annotation from freely available data to help Chinese word segmentation on different domains .
CL	D14-1093	5	mn	secondary	result	outcomes	none	none	3	-2	support	Experimental results show that the Chinese word segmentation model benefits from free partially annotated data .	In this paper , we study the problem of obtaining partial annotation from freely available data to help Chinese word segmentation on different domains .
